CPT_CODE,DESCRIPTION,NON_FACILITY_PRICE,FACILITY_PRICE
34812,Opn fem art expos,184.37,0.0
34813,Femoral endovas graft add-on,211.0,0.0
34820,Opn iliac art expos,303.18,0.0
34830,Open aortic tube prosth repr,1595.44,0.0
34831,Open aortoiliac prosth repr,1747.87,0.0
34832,Open aortofemor prosth repr,1714.25,0.0
34833,Opn ilac art expos cndt crtj,353.77,0.0
34834,Opn brach art expos,116.15,0.0
34841,Endovasc visc aorta 1 graft,0.0,0.0
34842,Endovasc visc aorta 2 graft,0.0,0.0
34843,Endovasc visc aorta 3 graft,0.0,0.0
34844,Endovasc visc aorta 4 graft,0.0,0.0
34845,Visc & infraren abd 1 prosth,0.0,0.0
34846,Visc & infraren abd 2 prosth,0.0,0.0
34847,Visc & infraren abd 3 prosth,0.0,0.0
34848,Visc & infraren abd 4+ prost,0.0,0.0
35001,Repair defect of artery,1003.06,0.0
35002,Repair artery rupture neck,1033.01,0.0
35005,Repair defect of artery,905.55,0.0
35011,Repair defect of artery,910.87,0.0
35013,Repair artery rupture arm,1075.28,0.0
35021,Repair defect of artery,1204.74,0.0
35022,Repair artery rupture chest,1370.8,0.0
35045,Repair defect of arm artery,867.94,0.0
35081,Repair defect of artery,1568.15,0.0
35082,Repair artery rupture aorta,1948.21,0.0
35091,Repair defect of artery,1598.11,0.0
35092,Repair artery rupture aorta,2283.01,0.0
35102,Repair defect of artery,1694.62,0.0
35103,Repair artery rupture aorta,1959.19,0.0
35111,Repair defect of artery,1204.07,0.0
35112,Repair artery rupture spleen,1480.29,0.0
35121,Repair defect of artery,1431.71,0.0
35122,Repair artery rupture belly,1710.26,0.0
35131,Repair defect of artery,1254.66,0.0
35132,Repair artery rupture groin,1480.29,0.0
35141,Repair defect of artery,987.08,0.0
35142,Repair artery rupture thigh,1190.43,0.0
35151,Repair defect of artery,1118.87,0.0
35152,Repair ruptd popliteal art,1266.3,0.0
35180,Rpr cgen av fistula head&nck,714.52,0.0
35182,Rpr cgen av fistula thrx&abd,1682.3,0.0
35184,Rpr cgen av fistula xtr,876.6,0.0
35188,Rpr acq av fistula head&neck,1258.65,0.0
35189,Rpr acq av fistula thrx&abd,1367.48,0.0
35190,Repair acq av fistula xtr,683.57,0.0
35201,Repair blood vessel dir neck,842.65,0.0
35206,Repair blood vessel dir uxtr,721.51,0.0
35207,Rpr bld vsl dir hand finger,680.91,0.0
35211,Rpr blvsl dir ntrathrc w/byp,1315.56,0.0
35216,Rpr blvsl dir ntrthrc wo byp,1900.62,0.0
35221,Rpr bld vsl dir intra-abdl,1333.86,0.0
35226,Repair blood vessel dir lxtr,753.79,0.0
35231,Repair blvsl vn grf neck,1081.27,0.0
35236,Repair blvsl vn grf uxtr,913.87,0.0
35241,Rpr blvsl vn grf ntrthrc w/b,1365.15,0.0
35246,Rpr blvsl vn grf ntrthrc w/o,1478.63,0.0
35251,Rpr blvsl vn grf intra-abdl,1559.83,0.0
35256,Repair blvsl vn grf lxtr,924.19,0.0
35261,Rpr blvsl grf oth/thn vn nck,894.23,0.0
35266,Rpr blvsl grf oth/th vn uxtr,785.08,0.0
35271,Rpr blvs gr ot/th vn ntrth w,1317.56,0.0
35276,Rpr blvs gr ot/t vn ntrth wo,1389.44,0.0
35281,Rpr blvsl gr ot/th vn ntr-ab,1480.29,0.0
35286,Rpr blvsl grf oth/th vn lxtr,838.66,0.0
35301,Rechanneling of artery,1022.03,0.0
35302,Rechanneling of artery,1008.72,0.0
35303,Rechanneling of artery,1109.56,0.0
35304,Rechanneling of artery,1151.49,0.0
35305,Rechanneling of artery,1096.91,0.0
35306,Rechanneling of artery,401.02,0.0
35311,Rechanneling of artery,1456.67,0.0
35321,Rechanneling of artery,823.01,0.0
35331,Rechanneling of artery,1266.3,0.0
35341,Rechanneling of artery,1239.35,0.0
35351,Rechanneling of artery,1165.47,0.0
35355,Rechanneling of artery,929.18,0.0
35361,Rechanneling of artery,1379.12,0.0
35363,Rechanneling of artery,1470.64,0.0
35371,Rechanneling of artery,737.15,0.0
35372,Rechanneling of artery,882.25,0.0
35390,Reoperation carotid add-on,142.77,0.0
35400,Angioscopy,130.46,0.0
35500,Harvest vein for bypass,285.88,0.0
35501,Art byp grft ipsilat carotid,1322.21,0.0
35506,Art byp grft subclav-carotid,1154.82,0.0
35508,Art byp grft carotid-vertbrl,1206.73,0.0
35509,Art byp grft contral carotid,1279.95,0.0
35510,Art byp grft carotid-brchial,1114.55,0.0
35511,Art byp grft subclav-subclav,1016.04,0.0
35512,Art byp grft subclav-brchial,1093.25,0.0
35515,Art byp grft subclav-vertbrl,1206.73,0.0
35516,Art byp grft subclav-axilary,1105.89,0.0
35518,Art byp grft axillary-axilry,1034.68,0.0
35521,Art byp grft axill-femoral,1114.88,0.0
35522,Art byp grft axill-brachial,1060.63,0.0
35523,Art byp grft brchl-ulnr-rdl,1115.88,0.0
35525,Art byp grft brachial-brchl,997.4,0.0
35526,Art byp grft aor/carot/innom,1628.72,0.0
35531,Art byp grft aorcel/aormesen,1763.84,0.0
35533,Art byp grft axill/fem/fem,1364.81,0.0
35535,Art byp grft hepatorenal,1721.91,0.0
35536,Art byp grft splenorenal,1529.88,0.0
35537,Art byp grft aortoiliac,1884.98,0.0
35538,Art byp grft aortobi-iliac,2110.62,0.0
35539,Art byp grft aortofemoral,1981.49,0.0
35540,Art byp grft aortbifemoral,2208.46,0.0
35556,Art byp grft fem-popliteal,1257.32,0.0
35558,Art byp grft fem-femoral,1099.24,0.0
35560,Art byp grft aortorenal,1543.53,0.0
35563,Art byp grft ilioiliac,1200.08,0.0
35565,Art byp grft iliofemoral,1157.15,0.0
35566,Art byp fem-ant-post tib/prl,1496.27,0.0
35570,Art byp tibial-tib/peroneal,1335.86,0.0
35571,Art byp pop-tibl-prl-other,1196.08,0.0
35572,Harvest femoropopliteal vein,305.84,0.0
35583,Vein byp grft fem-popliteal,1297.25,0.0
35585,Vein byp fem-tibial peroneal,1502.59,0.0
35587,Vein byp pop-tibl peroneal,1208.06,0.0
35600,Open hrv uxtr art 1 sgm cab,168.4,0.0
35601,Bpg com crtd-ipsi int crtd,1264.64,0.0
35602,Bpg crtd-clat crtd,1151.82,0.0
35606,Bpg carotid-subclavian,1060.97,0.0
35612,Bpg subclavian-subclavian,949.81,0.0
35616,Bpg subclavian-axillary,999.07,0.0
35621,Bpg axillary-femoral,986.75,0.0
35623,Bpg axillary-pop/-tibial,1191.42,0.0
35626,Bpg aor-subcla/innom/carotid,1475.97,0.0
35631,Bpg aor-celiac-msn-renal,1667.99,0.0
35632,Bpg ilio-celiac,1634.71,0.0
35633,Bpg ilio-mesenteric,1795.79,0.0
35634,Bpg iliorenal,1600.1,0.0
35636,Bpg splenorenal,1444.68,0.0
35637,Bpg aortoiliac,1502.26,0.0
35638,Bpg aortobi-iliac,1575.48,0.0
35642,Bpg carotid-vertebral,901.56,0.0
35645,Bpg subclavian-vertebral,861.29,0.0
35646,Bpg aortobifemoral,1537.54,0.0
35647,Bpg aortofemoral,1354.16,0.0
35650,Bpg axillary-axillary,927.85,0.0
35654,Bpg axillary-femoral-femoral,1232.03,0.0
35656,Bpg femoral-popliteal,968.45,0.0
35661,Bpg femoral-femoral,978.76,0.0
35663,Bpg ilioiliac,1105.89,0.0
35665,Bpg iliofemoral,1062.3,0.0
35666,Bpg fem-ant tib pst tib/prnl,1163.47,0.0
35671,Bpg pop-tibl/-prnl artery,1025.02,0.0
35681,Composite byp grft pros&vein,71.55,0.0
35682,Composite byp grft 2 veins,314.16,0.0
35683,Composite byp grft 3/> segmt,367.74,0.0
35685,Bypass graft patency/patch,178.05,0.0
35686,Bypass graft/av fist patency,144.77,0.0
35691,Art trnsposj vertbrl carotid,859.96,0.0
35693,Art trnsposj subclavian,764.77,0.0
35694,Art trnsposj subclav carotid,897.89,0.0
35695,Art trnsposj carotid subclav,931.17,0.0
35697,Reimplant artery each,131.46,0.0
35700,Reoperation bypass graft,136.12,0.0
35701,Expl n/flwd surg neck art,382.05,0.0
35702,Expl n/flwd surg uxtr art,370.74,0.0
35703,Expl n/flwd surg lxtr art,378.39,0.0
35800,Explore neck vessels,658.94,0.0
35820,Explore chest vessels,1864.01,0.0
35840,Explore abdominal vessels,1119.21,0.0
35860,Explore limb vessels,772.76,0.0
35870,Repair vessel graft defect,1131.52,0.0
35875,Removal of clot in graft,536.47,0.0
35876,Removal of clot in graft,853.3,0.0
35879,Revise graft w/vein,837.99,0.0
35881,Revise graft w/vein,931.17,0.0
35883,Revj fem anast nonautog grf,1079.6,0.0
35884,Revj fem anast autog vn grf,1123.2,0.0
35901,Excision graft neck,437.3,0.0
35903,Excision graft extremity,516.17,0.0
35905,Excision graft thorax,1520.9,0.0
35907,Excision graft abdomen,1716.92,0.0
36002,Pseudoaneurysm injection trt,91.52,0.0
36005,Injection ext venography,41.6,0.0
36010,Place catheter in vein,94.85,0.0
36011,Place catheter in vein,136.12,0.0
36012,Place catheter in vein,153.09,0.0
36013,Place catheter in artery,111.82,0.0
36014,Place catheter in artery,130.12,0.0
36015,Place catheter in artery,148.43,0.0
36100,Establish access to artery,133.45,0.0
36140,Intro ndl icath upr/lxtr art,78.54,0.0
36160,Establish access to aorta,106.5,0.0
36200,Place catheter in aorta,122.47,0.0
36215,Place catheter in artery,187.37,0.0
36216,Place catheter in artery,242.61,0.0
36217,Place catheter in artery,300.52,0.0
36218,Place catheter in artery,46.26,0.0
36221,Place cath thoracic aorta,177.38,0.0
36222,Place cath carotid/inom art,251.6,0.0
36223,Place cath carotid/inom art,296.19,0.0
36224,Place cath carotd art,330.8,0.0
36225,Place cath subclavian art,293.2,0.0
36226,Place cath vertebral art,328.14,0.0
36227,Place cath xtrnl carotid,107.83,0.0
36228,Place cath intracranial art,223.97,0.0
36245,Ins cath abd/l-ext art 1st,206.34,0.0
36246,Ins cath abd/l-ext art 2nd,220.65,0.0
36247,Ins cath abd/l-ext art 3rd,257.92,0.0
36248,Ins cath abd/l-ext art addl,41.27,0.0
36251,Ins cath ren art 1st unilat,223.64,0.0
36252,Ins cath ren art 1st bilat,308.51,0.0
36253,Ins cath ren art 2nd+ unilat,303.85,0.0
36254,Ins cath ren art 2nd+ bilat,361.09,0.0
36260,Insertion of infusion pump,630.99,0.0
36261,Revision of infusion pump,406.02,0.0
36262,Removal of infusion pump,315.16,0.0
36299,Unlisted px vascular njx,0.0,0.0
36400,Vnpnxr<3yrs phy/qhp fem/jug,15.64,0.0
36405,Vnpnxr<3yrs phy/qhp scalp vn,12.65,0.0
36406,Vnpnxr<3yrs phy/qhp other vn,7.65,0.0
36410,Vnpnxr 3yr/> phy/qhp dx/ther,7.99,0.0
36420,Venipuncture cutdown < 1 yr,45.93,0.0
36425,Venipuncture cutdown 1 yr/>,32.95,0.0
36430,Transfusion bld/bld compnt,47.26,166.4
36440,Bld push tfuj 2 yr/<,41.93,0.0
36450,Bld exchange truj newborn,143.44,0.0
36455,Bld exchange truj oth thn nb,113.82,0.0
36456,Prtl exchange transfuse nb,81.87,0.0
36460,Intrauterine transfusion ftl,296.52,0.0
36465,Njx noncmpnd sclrsnt 1 vein,105.16,0.0
36466,Njx noncmpnd sclrsnt mlt vn,132.79,0.0
36468,Njx sclrsnt spider veins,0.0,0.0
36470,Njx sclrsnt 1 incmptnt vein,33.61,0.0
36471,Njx sclrsnt mlt incmptnt vn,66.56,0.0
36473,Endovenous mchnchem 1st vein,157.75,0.0
36474,Endovenous mchnchem add-on,77.88,0.0
36475,Endovenous rf 1st vein,245.61,0.0
36476,Endovenous rf vein add-on,117.15,0.0
36478,Endovenous laser 1st vein,245.94,0.0
36479,Endovenous laser vein addon,118.81,0.0
36481,Insertion of catheter vein,280.22,0.0
36482,Endoven ther chem adhes 1st,158.08,0.0
36483,Endoven ther chem adhes sbsq,79.21,0.0
36500,Insertion of catheter vein,159.74,0.0
36510,Insertion of catheter vein,44.93,0.0
36511,Apheresis wbc,90.85,0.0
36512,Apheresis rbc,85.53,0.0
36513,Apheresis platelets,87.86,0.0
36514,Apheresis plasma,77.88,0.0
36516,Apheresis immunoads slctv,74.21,0.0
36522,Photopheresis,77.88,0.0
36555,Insert non-tunnel cv cath,78.87,0.0
36556,Insert non-tunnel cv cath,77.21,0.0
36557,Insert tunneled cv cath,307.17,0.0
36558,Insert tunneled cv cath,231.63,0.0
36560,Insert tunneled cv cath,363.08,0.0
36561,Insert tunneled cv cath,298.85,0.0
36563,Insert tunneled cv cath,341.12,0.0
36565,Insert tunneled cv cath,311.83,0.0
36566,Insert tunneled cv cath,332.8,0.0
36568,Insj picc <5 yr w/o imaging,83.53,0.0
36569,Insj picc 5 yr+ w/o imaging,85.86,0.0
36570,Insert picvad cath,317.49,0.0
36571,Insert picvad cath,292.86,0.0
36572,Insj picc rs&i <5 yr,73.22,0.0
36573,Insj picc rs&i 5 yr+,71.88,0.0
36575,Repair tunneled cv cath,29.62,0.0
36576,Repair tunneled cv cath,170.06,0.0
36578,Replace tunneled cv cath,188.36,0.0
36580,Replace cvad cath,57.24,0.0
36581,Replace tunneled cv cath,164.07,0.0
36582,Replace tunneled cv cath,258.25,0.0
36583,Replace tunneled cv cath,314.16,0.0
36584,Compl rplcmt picc rs&i,50.59,0.0
36585,Replace picvad cath,292.86,0.0
36589,Removal tunneled cv cath,124.8,0.0
36590,Removal tunneled cv cath,172.06,0.0
36591,Draw blood off venous device,30.28,99.84
36592,Collect blood from picc,33.61,99.84
36593,Declot vascular device,37.94,99.84
36595,Mech remov tunneled cv cath,157.08,0.0
36596,Mech remov tunneled cv cath,40.93,0.0
36597,Reposition venous catheter,51.92,0.0
36598,Inj w/fluor eval cv device,30.28,299.52
36600,Withdrawal of arterial blood,12.98,0.0
36620,Insertion catheter artery,40.6,0.0
36625,Insertion catheter artery,95.18,0.0
36640,Insertion catheter artery,100.51,0.0
36660,Insertion catheter artery,57.24,0.0
36680,Insert needle bone cavity,57.57,0.0
36800,Insertion of cannula,107.16,0.0
36810,Insertion of cannula,176.72,0.0
36815,Insertion of cannula,122.8,0.0
36818,Av fuse uppr arm cephalic,626.33,0.0
36819,Av fuse uppr arm basilic,661.27,0.0
36820,Av fusion/forearm vein,661.27,0.0
36821,Av fusion direct any site,598.71,0.0
36823,Insertion of cannula(s),1312.23,0.0
36825,Artery-vein autograft,718.52,0.0
36830,Artery-vein nonautograft,605.03,0.0
36831,Open thrombect av fistula,563.76,0.0
36832,Av fistula revision open,685.9,0.0
36833,Av fistula revision,733.82,0.0
36835,Insertion thomas shunt,474.91,0.0
36836,Prq av fstl crtj uxtr 1 acs,312.5,0.0
36837,Prq av fstl crt uxtr sep acs,399.36,0.0
36838,Dist revas ligation hemo,1026.69,0.0
36860,External cannula declotting,97.84,0.0
36861,Cannula declotting,123.14,0.0
36901,Intro cath dialysis circuit,146.76,0.0
36902,Intro cath dialysis circuit,209.33,0.0
36903,Intro cath dialysis circuit,276.56,0.0
36904,Thrmbc/nfs dialysis circuit,319.49,0.0
36905,Thrmbc/nfs dialysis circuit,384.38,0.0
36906,Thrmbc/nfs dialysis circuit,443.62,0.0
36907,Balo angiop ctr dialysis seg,127.13,0.0
36908,Stent plmt ctr dialysis seg,181.04,0.0
36909,Dialysis circuit embolj,175.05,0.0
37140,Revision of circulation,2129.92,0.0
37145,Revision of circulation,1978.5,0.0
37160,Revision of circulation,2031.74,0.0
37180,Revision of circulation,1954.2,0.0
37181,Splice spleen/kidney veins,2129.92,0.0
37182,Insert hepatic shunt (tips),698.55,0.0
37183,Revision tips,320.82,0.0
37184,Prim art m-thrmbc 1st vsl,375.07,0.0
37185,Prim art m-thrmbc sbsq vsl,140.77,0.0
37186,Sec art thrombectomy add-on,216.99,0.0
37187,Venous mech thrombectomy,344.45,0.0
37188,Ven mechnl thrmbc repeat tx,249.6,0.0
37191,Ins endovas vena cava filtr,190.36,0.0
37192,Redo endovas vena cava filtr,310.17,0.0
37193,Rem endovas vena cava filter,300.85,0.0
37195,Thrombolytic therapy stroke,0.0,166.4
37197,Remove intrvas foreign body,263.58,0.0
37200,Transcatheter biopsy,184.37,0.0
37211,Thrombolytic art therapy,337.13,0.0
37212,Thrombolytic venous therapy,293.53,0.0
37213,Thromblytic art/ven therapy,201.68,0.0
37214,Cessj therapy cath removal,106.83,0.0
37215,Transcath stent cca w/eps,886.25,0.0
37217,Stent placemt retro carotid,975.77,0.0
37218,Stent placemt ante carotid,739.15,0.0
37236,Open/perq place stent 1st,388.71,0.0
37237,Open/perq place stent ea add,187.03,0.0
37238,Open/perq place stent same,269.9,0.0
37239,Open/perq place stent ea add,131.12,0.0
37241,Vasc embolize/occlude venous,369.74,0.0
37242,Vasc embolize/occlude artery,412.01,0.0
37243,Vasc embolize/occlude organ,480.56,0.0
37244,Vasc embolize/occlude bleed,564.1,0.0
37246,Trluml balo angiop 1st art,307.17,0.0
37247,Trluml balo angiop addl art,151.42,0.0
37248,Trluml balo angiop 1st vein,259.25,0.0
37249,Trluml balo angiop addl vein,127.8,0.0
37252,Intrvasc us noncoronary 1st,78.87,0.0
37253,Intrvasc us noncoronary addl,62.23,0.0
37254,Revsc evasc ivt angio sf 1st,334.46,0.0
37255,Revsc evasc ivt angio sf ea,135.45,0.0
37256,Revsc evasc ivt angio cplx 1,490.21,0.0
37257,Revsc evsc ivt angio cplx ea,175.39,0.0
37258,Revsc evasc ivt stent sf 1st,399.69,0.0
37259,Revsc evasc ivt stent sf ea,180.71,0.0
37260,Revsc evasc ivt st cplx 1st,577.74,0.0
37261,Revsc evasc ivt st cplx ea,192.03,0.0
37262,Iv lithotrp ivt w/in sm art,135.45,0.0
37263,Revsc evasc fpvt angio sf 1,354.76,0.0
37264,Revsc evasc fpvt angio sf ea,135.78,0.0
37265,Revsc evsc fpvt angio cplx 1,479.9,0.0
37266,Rvsc evsc fpvt angio cplx ea,180.71,0.0
37267,Revsc evsc fpvt stent sf 1st,400.03,0.0
37268,Revsc evasc fpvt stent sf ea,169.06,0.0
37269,Revsc evasc fpvt st cplx 1st,672.26,0.0
37270,Revsc evasc fpvt st cplx ea,226.97,0.0
37271,Revsc evsc fpvt athrc sf 1st,410.01,0.0
37272,Revsc evsc fpvt athrc sf ea,180.71,0.0
37273,Revsc evsc fpvt athrc cplx 1,574.08,0.0
37274,Rvsc evsc fpvt athrc cplx ea,248.93,0.0
37275,Rvsc evsc fpvt st athrc sf 1,499.53,0.0
37276,Rvsc evsc fpvt st athr sf ea,192.03,0.0
37277,Rvsc evsc fpvt st athr cpx 1,679.24,0.0
37278,Rvsc evsc fpvt st ath cpx ea,269.9,0.0
37279,Iv lithotrp fpvt w/in sm art,181.04,0.0
37280,Revsc evsc tpvt angio sf 1st,445.95,0.0
37281,Revsc evsc tpvt angio sf ea,134.12,0.0
37282,Rvsc evsc tpvt angio cplx 1,559.44,0.0
37283,Rvsc evsc tpvt angio cplx ea,191.03,0.0
37284,Revsc evasc tpvt st sf 1st,459.93,0.0
37285,Revsc evasc tpvt st sf ea,151.76,0.0
37286,Revsc evasc tpvt st cplx 1st,616.68,0.0
37287,Revsc evasc tpvt st cplx ea,228.3,0.0
37288,Revsc evsc tpvt athrc sf 1st,607.36,0.0
37289,Revsc evsc tpvt athrc sf ea,213.99,0.0
37290,Revsc evsc tpvt athrc cplx 1,764.11,0.0
37291,Revsc evsc tpvt athr cplx ea,291.87,0.0
37292,Rvsc evsc tpvt st athrc sf 1,676.58,0.0
37293,Rvsc evsc tpvt st athr sf ea,297.52,0.0
37294,Rvsc evsc tpvt st athr cpx 1,811.03,0.0
37295,Rvsc evsc tpvt st ath cpx ea,375.07,0.0
37296,Revsc evasc imvt angio sf 1,499.53,0.0
37297,Revsc evasc imvt angio sf ea,179.05,0.0
37298,Revsc evsc imvt angio cplx 1,616.35,0.0
37299,Revsc evsc imvt angio cpx ea,222.98,0.0
37501,Unlisted vasc endoscopy px,0.0,0.0
37565,Ligation int jugular vein,648.96,0.0
37600,Ligation xtrnl carotid art,659.94,0.0
37605,Ligation int/com carotid art,672.92,0.0
37606,Lig int/com carotid art occl,756.79,0.0
37607,Lig/banding angioacs av fstl,344.78,0.0
37609,Ligation/bx temporal artery,187.37,0.0
37615,Ligation major artery neck,460.93,0.0
37616,Ligation major artery chest,1066.96,0.0
37617,Ligation major artery abd,1200.08,0.0
37618,Ligation major artery xtr,368.08,0.0
37619,Ligation of inf vena cava,1577.14,0.0
37650,Ligation of femoral vein,421.99,0.0
37660,Ligation common iliac vein,1216.38,0.0
37700,Ligation&div long saph vein,226.97,0.0
37718,Lig div&strpg short saph vn,361.42,0.0
37722,Lig div&strpg long saph vein,422.66,0.0
37735,Lig&div&compl strpg saph vn,532.81,0.0
37760,Lig prfratr vn radical 1 leg,527.49,0.0
37761,Ligate leg veins open,485.89,0.0
37765,Stab phleb veins xtr 10-20,244.61,0.0
37766,Phleb veins - extrem 20+,300.52,0.0
37780,Revision of leg vein,219.98,0.0
37785,Ligate/divide/excise vein,233.29,0.0
37788,Revascularization penis,1121.87,0.0
37790,Penile venous occlusion,440.63,0.0
37799,Unlisted px vascular surgery,0.0,0.0
38100,Removal of spleen total,1069.95,0.0
38101,Removal of spleen partial,1082.6,0.0
38102,Removal of spleen total,235.29,0.0
38115,Repair of ruptured spleen,1197.41,0.0
38120,Laparoscopy splenectomy,995.07,0.0
38129,Unlisted laps px spleen,0.0,0.0
38200,Injection for spleen x-ray,108.83,0.0
38205,Harvest allogeneic stem cell,68.56,0.0
38206,Harvest auto stem cells,67.23,0.0
38220,Dx bone marrow aspirations,55.24,0.0
38221,Dx bone marrow biopsies,57.57,0.0
38222,Dx bone marrow bx & aspir,62.23,0.0
38228,Car-t admn autologous,149.43,0.0
38230,Bone marrow harvest allogen,173.39,0.0
38232,Bone marrow harvest autolog,157.41,0.0
38240,Transplt allo hct/donor,201.01,0.0
38241,Transplt autol hct/donor,148.43,0.0
38242,Transplt allo lymphocytes,105.5,0.0
38243,Transplj hematopoietic boost,101.17,0.0
38300,Drainage lymph node lesion,215.32,0.0
38305,Drainage lymph node lesion,489.55,0.0
38308,Incision of lymph channels,445.95,0.0
38380,Thoracic duct procedure,516.51,0.0
38381,Thoracic duct procedure,768.77,0.0
38382,Thoracic duct procedure,670.59,0.0
38500,Biopsy/removal lymph nodes,244.61,0.0
38505,Needle biopsy lymph nodes,74.55,0.0
38510,Biopsy/removal lymph nodes,376.73,0.0
38520,Biopsy/removal lymph nodes,439.3,0.0
38525,Biopsy/removal lymph nodes,428.98,0.0
38530,Biopsy/removal lymph nodes,528.82,0.0
38531,Open bx/exc inguinofem nodes,430.98,0.0
38542,Explore deep node(s) neck,467.92,0.0
38550,Removal neck/armpit lesion,515.84,0.0
38555,Removal neck/armpit lesion,979.76,0.0
38562,Removal pelvic lymph nodes,667.26,0.0
38564,Removal abdomen lymph nodes,659.94,0.0
38570,Laparoscopy lymph node biop,478.9,0.0
38571,Laparoscopy lymphadenectomy,594.38,0.0
38572,Laparoscopy lymphadenectomy,822.68,0.0
38573,Laps pelvic lymphadec,1076.94,0.0
38589,Unlisted laps px lymphtc sys,0.0,0.0
38700,Removal of lymph nodes neck,707.53,0.0
38720,Removal of lymph nodes neck,1190.76,0.0
38724,Removal of lymph nodes neck,1257.98,0.0
38740,Remove armpit lymph nodes,671.26,0.0
38745,Remove armpit lymph nodes,836.99,0.0
38746,Remove thoracic lymph nodes,194.69,0.0
38747,Remove abdominal lymph nodes,238.62,0.0
38760,Remove groin lymph nodes,777.75,0.0
38765,Remove groin lymph nodes,1221.04,0.0
38770,Remove pelvis lymph nodes,736.49,0.0
38780,Remove abdomen lymph nodes,975.44,0.0
38790,Inject for lymphatic x-ray,75.55,0.0
38792,Ra tracer id of sentinl node,27.29,0.0
38794,Access thoracic lymph duct,257.59,0.0
38900,Io map of sent lymph node,122.47,0.0
38999,Unlistd px hemic/lymphtc sys,0.0,0.0
